,index,bbl,bin,block,boro,boroid,buildingid,communityboard,highhousenumber,housenumber,lastregistrationdate,lot,lowhousenumber,registrationenddate,registrationid,streetcode,streetname,zip,"('businessapartment', 1)","('businesscity', 1)","('businesshousenumber', 1)","('businessstate', 1)","('businessstreetname', 1)","('businesszip', 1)","('contactdescription', 1)","('corporationname', 1)","('firstname', 1)","('lastname', 1)","('middleinitial', 1)","('registrationcontactid', 1)","('title', 1)","('type', 1)","('businessapartment', 2)","('businesscity', 2)","('businesshousenumber', 2)","('businessstate', 2)","('businessstreetname', 2)","('businesszip', 2)","('contactdescription', 2)","('corporationname', 2)","('firstname', 2)","('lastname', 2)","('middleinitial', 2)","('registrationcontactid', 2)","('title', 2)","('type', 2)","('businessapartment', 3)","('businesscity', 3)","('businesshousenumber', 3)","('businessstate', 3)","('businessstreetname', 3)","('businesszip', 3)","('contactdescription', 3)","('corporationname', 3)","('firstname', 3)","('lastname', 3)","('middleinitial', 3)","('registrationcontactid', 3)","('title', 3)","('type', 3)","('businessapartment', 4)","('businesscity', 4)","('businesshousenumber', 4)","('businessstate', 4)","('businessstreetname', 4)","('businesszip', 4)","('contactdescription', 4)","('corporationname', 4)","('firstname', 4)","('lastname', 4)","('middleinitial', 4)","('registrationcontactid', 4)","('title', 4)","('type', 4)","('businessapartment', 5)","('businesscity', 5)","('businesshousenumber', 5)","('businessstate', 5)","('businessstreetname', 5)","('businesszip', 5)","('contactdescription', 5)","('corporationname', 5)","('firstname', 5)","('lastname', 5)","('middleinitial', 5)","('registrationcontactid', 5)","('title', 5)","('type', 5)","('businessapartment', 6)","('businesscity', 6)","('businesshousenumber', 6)","('businessstate', 6)","('businessstreetname', 6)","('businesszip', 6)","('contactdescription', 6)","('corporationname', 6)","('firstname', 6)","('lastname', 6)","('middleinitial', 6)","('registrationcontactid', 6)","('title', 6)","('type', 6)","('businessapartment', 7)","('businesscity', 7)","('businesshousenumber', 7)","('businessstate', 7)","('businessstreetname', 7)","('businesszip', 7)","('contactdescription', 7)","('corporationname', 7)","('firstname', 7)","('lastname', 7)","('middleinitial', 7)","('registrationcontactid', 7)","('title', 7)","('type', 7)","('businessapartment', 8)","('businesscity', 8)","('businesshousenumber', 8)","('businessstate', 8)","('businessstreetname', 8)","('businesszip', 8)","('contactdescription', 8)","('corporationname', 8)","('firstname', 8)","('lastname', 8)","('middleinitial', 8)","('registrationcontactid', 8)","('title', 8)","('type', 8)"
201,0,4035400037,4085364,3540,QUEENS,4,705886,5,10-44,1044,2018-08-24,37,10-44,2019-09-01,404982,68490,WYCKOFF AVENUE,11385,,RIDGEWOOD,939,NY,ONDERDONK AVENUE,11385,GEN.PART,"W.E.R., LLC",,,,40498203.0,,CorporateOwner,,RIDGEWOOD,939,NY,ONDERDONK AVENUE,11385,GEN.PART,,ERIC,GULLY,,40498204.0,,Agent,,Ridgewood,939,NY,ONDERDONK AVENUE,11385,GEN.PART,,ROBERT,GULLY,,40498205.0,MEMBER,HeadOfficer,,RIDGEWOOD,939,NY,ONDERDONK AVENUE,11385,GEN.PART,,ROBERT,GULLY,,40498210.0,,Shareholder,,Ridgewood,939,NY,ONDERDONK AVENUE,11385,GEN.PART,,ERIC,GULLY,,40498211.0,,Shareholder,,Ridgewood,939,NY,ONDERDONK AVENUE,11385,GEN.PART,,WALTER,GULLY,,40498212.0,,Shareholder,,,,,,,GEN.PART,,ERIC,GULLY,,40498213.0,,SiteManager,,,,,,,,,,,,,,
202,0,4035500007,4085595,3550,QUEENS,4,705933,5,9-59,959,2017-10-10,7,9-59,2018-09-01,419498,68490,WYCKOFF AVENUE,11385,2,Astoria,3256,NY,STEINWAY STREET,11103,INDIV,,STEVE,LAGOUDIS,,41949802.0,,IndividualOwner,,,,,,,INDIV,,STEVE,LAGOUDIS,,41949813.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0,4035520002,4085632,3552,QUEENS,4,705874,5,10-17,1017,2017-10-05,2,10-17,2018-09-01,403442,68490,WYCKOFF AVENUE,11385,264,BROOKLYN,543,NY,BEDFORD AVENUE,11211,llc,WYCKOFF TWINS LLC,,,,40344203.0,,CorporateOwner,306,BROOKLYN,185,NY,MARCY AVENUE,11211,llc,,JOEL,KOHN,,40344204.0,,Agent,264,BROOKLYN,543,NY,BEDFORD AVENUE,11211,llc,,JOEL,KOHN,,40344205.0,MEMBER,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0,4035520003,4085633,3552,QUEENS,4,705872,5,10-15,1015,2017-10-06,3,10-15,2018-09-01,403443,68490,WYCKOFF AVENUE,11385,264,BROOKLYN,543,NY,BEDFORD AVENUE,11211,llc,WYCKOFF TWINS LLC,,,,40344303.0,,CorporateOwner,306,BROOKLYN,185,NY,MARCY AVENUE,11211,llc,,JOEL,KOHN,,40344304.0,,Agent,264,BROOKLYN,543,NY,BEDFORD AVENUE,11211,llc,,JOEL,KOHN,,40344305.0,MEMBER,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0,4035640033,4085952,3564,QUEENS,4,697656,5,17-37,1737,2018-08-17,33,17-37,2019-09-01,406497,64390,STEPHEN STREET,11385,,ARVERNE,6414,NY,OCEAN AVENUE SOUTH,11692,JOINT,,TOFIK,AKHMEDOV,,40649704.0,,Agent,,,,,,,JOINT,,TOFIK,AKHMEDOV,,40649713.0,,SiteManager,,ARVERNE,6414,NY,OCEAN AVENUE S,11692,JOINT,,TOFIK,AKHMEDOV,,40649715.0,,JointOwner,,ARVERNE,6414,NY,OCEAN AVENUE S,11692,JOINT,,LIDIYA,AKHMEDOVA,,40649716.0,,JointOwner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0,4035640036,4085954,3564,QUEENS,4,697652,5,17-33,1733,2018-06-19,36,17-33,2019-09-01,407323,64390,STEPHEN STREET,11385,,Ridgewood,1733,NY,STEPHEN STREET,11385,INDIV,,MAREK,SWIATKOWSKI,,40732302.0,,IndividualOwner,,,,,,,INDIV,,MAREK,SWIATKOWSKI,,40732313.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0,4035480017,4085521,3548,QUEENS,4,669105,5,16-18,1618,2017-09-22,17,16-18,2018-09-01,401107,51490,JEFFERSON AVENUE,11385,160,Brooklyn,543,NY,BEDFORD AVENUE,11211,CORP,SAMSON LINARD IMPORT INC,,,,40110703.0,,CorporateOwner,160,Brooklyn,543,NY,BEDFORD AVENUE,11211,CORP,,JOE,FALKOWITZ,,40110704.0,,Agent,160,BROOKLYN,543,NY,BEDFORD AVENUE,11211,CORP,,MOSES,MIRAZHI,,40110705.0,,HeadOfficer,160,Brooklyn,543,NY,BEDFORD AVENUE,11211,CORP,,MOSES,MIZRAHI,,40110706.0,OWNER,Officer,160,Brooklyn,543,NY,BEDFORD AVENUE,11211,CORP,,MOSES,MIZRAHI,,40110710.0,,Shareholder,,,,,,,CORP,,CHINA,LOPEZ,,40110713.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0,4035500010,4085597,3550,QUEENS,4,705931,5,9-53,953,2018-04-26,10,9-53,2018-09-01,417948,68490,WYCKOFF AVENUE,11385,,Ridgewood,953,NY,WYCKOFF AVENUE,11385,INDIV,,HEERALALL,PARMANAND,,41794802.0,,IndividualOwner,,,,,,,INDIV,,HEERALALL,PARMANAND,,41794813.0,,SiteManager,,Freeport,26,NY,RAYNOR STREET,11520,INDIV,,HEERALALL,PARMANAND,,41794814.0,,Lessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0,4035470108,4085515,3547,QUEENS,4,669102,5,16-11,1611,2017-10-31,108,16-11,2018-09-01,408604,51490,JEFFERSON AVENUE,11385,,Jericho,2,NY,PLACID STREET,11753,GEN.PART,1611 JEFFERSON LLC,,,,40860403.0,,CorporateOwner,,Ridgewood,1611,NY,JEFFERSON AVENUE,11385,GEN.PART,1611 JEFFERSON LLC,BEN,PANG,,40860404.0,,Agent,,Livingston,9,NJ,BERKELEY TER,07039,GEN.PART,,JOANN,SZE,,40860405.0,,HeadOfficer,,Ridgewood,1611,NY,JEFFERSON AVENUE,11385,GEN.PART,,KATTY,LAM,,40860411.0,,Shareholder,,Ridgewood,1611,NY,JEFFERSON AVENUE,11385,GEN.PART,,JOANN,SZE,,40860410.0,,Shareholder,,Ridgewood,1611,NY,JEFFERSON AVENUE,11385,GEN.PART,,LUCY,LIU,,40860412.0,,Shareholder,,,,,,,GEN.PART,,BEN,PANG,,40860413.0,,SiteManager,,,,,,,,,,,,,,
210,0,4035480012,4085519,3548,QUEENS,4,669101,5,16-10,1610,2018-08-23,12,16-10,2019-09-01,413402,51490,JEFFERSON AVENUE,11385,,RIDGEWOOD,1610,NY,JEFFERSON AVENUE,11385,JOINT,HELEN ESTRADA,HELEN,ESTRADA,,41340204.0,,Agent,,,,,,,JOINT,,HELEN,ESTRADA,,41340213.0,,SiteManager,,RIDGEWOOD,1610,NY,JEFFERSON AVENUE,11385,JOINT,,HELEN,ESTRADA,,41340215.0,,JointOwner,,RIDGEWOOD,1610,NY,JEFFERSON AVENUE,11385,JOINT,,FRANK,ESTRADA,,41340216.0,,JointOwner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0,4035650020,4085985,3565,QUEENS,4,697647,5,17-28,1728,2018-08-31,20,17-28,2019-09-01,417647,64390,STEPHEN STREET,11385,,STATEN ISLAND,368,NY,HYLAN BOULEVARD,10305,JOINT,,BILJANA,GUTIC,,41764704.0,,Agent,,,,,,,JOINT,,GORAN,GUTIC,,41764713.0,,SiteManager,,STATEN ISLAND,368,NY,HYLAN BOULEVARD,10305,JOINT,,BILJANA,GUTIC,,41764716.0,,JointOwner,,Staten Island,368,NY,HYLAN BOULEVARD,10305,JOINT,,GORAN,GUTIC,,41764715.0,,JointOwner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0,4035730029,4086238,3573,QUEENS,4,643330,5,18-15,1815,2018-08-27,29,18-15,2019-09-01,403546,38790,CENTRE STREET,11385,1R,RIDGEWOOD,1815,NY,CENTRE STREET,11385,GEN.PART,HOCHBERG PROPERTIES LLC,,,,40354603.0,,CorporateOwner,1R,RIDGEWOOD,1815,NY,CENTRE STREET,11385,GEN.PART,,JORIS,KALNIS,,40354604.0,,Agent,1R,RIDGEWOOD,1815,NY,CENTRE STREET,11385,GEN.PART,,JORIS,KALNIS,,40354605.0,OWNER,HeadOfficer,1R,RIDGEWOOD,1815,NY,CENTRE STREET,11385,GEN.PART,,JORIS,KALNIS,,40354606.0,MANAGER/OFFICER,Officer,,,,,,,GEN.PART,,JORIS,KALNIS,,40354613.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0,4035730032,4086239,3573,QUEENS,4,643327,5,18-11,1811,2018-07-31,32,18-11,2019-09-01,403324,38790,CENTRE STREET,11385,,Ridgewood,1811,NY,CENTRE STREET,11385,INDIV,,MAREK,SWIATKOWSKI,,40332402.0,,IndividualOwner,,,,,,,INDIV,,GINA,DRAZILA,,40332413.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0,4035740015,4086252,3574,QUEENS,4,643329,5,18-14,1814,2015-11-10,15,18-14,2016-09-01,403809,38790,CENTRE STREET,11385,,GLENDALE,7857,NY,75TH STREET,11385,INDIV,,DJORDJE,BOSCIC,,40380902.0,,IndividualOwner,,,,,,,INDIV,,DJORDJE,BOSCIC,,40380913.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0,4035740017,4086253,3574,QUEENS,4,643331,5,18-16,1816,2015-11-24,17,18-16,2016-09-01,409299,38790,CENTRE STREET,11385,,RIDGEWOOD,1816,NY,CENTRE STREET,11385,INDIV,,MICHAEL,NIKELICH,,40929902.0,,IndividualOwner,,,,,,,INDIV,,MICHAEL,NIKOLICK,,40929913.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0,4035740020,4086255,3574,QUEENS,4,643333,5,18-20,1820,2018-06-05,20,18-20,2019-09-01,403610,38790,CENTRE STREET,11385,2D,NEW YORK,33,NY,5AV,10003,INDIV,,KUJTIM,MUCAJ,,40361002.0,,IndividualOwner,,,,,,,INDIV,,KUJTIM,MUCAJ,,40361013.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0,4035740021,4086256,3574,QUEENS,4,643334,5,18-22,1822,2018-01-19,21,18-22,2018-09-01,401509,38790,CENTRE STREET,11385,2F,HOWARD BEACH,14909,NY,88TH STREET,11414,INDIV,,ROBERT,DHESPOLLARI,,40150902.0,,IndividualOwner,,,,,,,INDIV,,ROBERT,DHESPOLLARI,,40150913.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0,4035640038,4085955,3564,QUEENS,4,697650,5,17-31,1731,2006-07-03,38,17-31,2007-04-01,417723,64390,STEPHEN STREET,11385,,RIDGEWOOD,1731,NY,STEPHEN STREET,11385,JOINT,,ANTONI,TEREPKA,A,41772302.0,,IndividualOwner,,RIDGEWOOD,1731,NY,STEPHEN STREET,11385,JOINT,,ANTONI,TEREPKA,,41772304.0,,Agent,,RIDGEWOOD,1731,NY,STEPHEN STREET,11385,JOINT,,ANTONI,TEREPKA,,41772305.0,OWNER,HeadOfficer,,RIDGEWOOD,1731,NY,STEPHEN DT,11385,JOINT,,ANTONI,TEREPKA,,41772307.0,,Officer,,,,,,,JOINT,,ANNA,TEREPKA,,41772306.0,JOINT OWNER,Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0,4035640039,4085956,3564,QUEENS,4,697648,5,17-29,1729,2016-10-20,39,17-29,2017-09-01,408477,64390,STEPHEN STREET,11385,,Ridgewood,1729,NY,STEPHEN STREET,11385,INDIV,,WALDEMAR,STANISZEWSKI,,40847702.0,,IndividualOwner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0,4035640041,4085957,3564,QUEENS,4,697646,5,17-27,1727,2017-07-04,41,17-27,2018-09-01,407521,64390,STEPHEN STREET,11385,3LT,RIDGEWOOD,1727,NY,STEPHEN STREET,11385,INDIV,,IRENEUSZ,NIEMIEC,,40752102.0,,IndividualOwner,,,,,,,INDIV,,MARTIN,NIEMIEC,,40752113.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0,4035650022,4085986,3565,QUEENS,4,697649,5,17-30,1730,2018-06-05,22,17-30,2019-09-01,405605,64390,STEPHEN STREET,11385,1L,RIDGEWOOD,1730,NY,STEPHEN STREET,11385,INDIV,,MALGORZATA,DABROWSKA,,40560502.0,,IndividualOwner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0,4035750062,4086310,3575,QUEENS,4,697659,5,18-11,1811,2018-08-13,62,18-11,2019-09-01,405490,64390,STEPHEN STREET,11385,SUIT4,New Hyde Park,1001,NY,SECOND AVENUENMUE,11040,CORP,GREKON REAL ESTATE CORP,,,,40549003.0,,CorporateOwner,SUITE,New Hyde Park,1001,NY,SECOND AVENUE,11040,CORP,GREKON REAL ESTATE CORP,GREGORY,APOSTOLATOS,,40549004.0,,Agent,SUITE,New Hyde Park,1001,NY,SECOND AVENUEENUE,11040,CORP,,GREGORY,APOSTOLATOS,,40549005.0,PRESIDENT,HeadOfficer,SUITE,New Hyde Park,1001,NY,SECOND AVENUE,11040,CORP,,KOSTANTINOS,APOSTOLATOS,,40549006.0,TREASURER,Officer,SUITE,New Hyde Park,1001,NY,SECOND AVENUE,11040,CORP,,GREGORY,APOSTOLATOS,,40549010.0,,Shareholder,466,New Hyde Park,1001,NY,SECOND AVENUE,11040,CORP,,KOSTANTINOS,APOSTOLATOS,,40549011.0,,Shareholder,,,,,,,CORP,,GREGORY,APOSTOLATOS,,40549013.0,,SiteManager,,,,,,,,,,,,,,
223,0,4035750058,4086307,3575,QUEENS,4,697665,5,18-19,1819,2015-10-27,58,18-19,2016-09-01,406578,64390,STEPHEN STREET,11385,,DAVIE,5118,,SOUTH UNIVERSITY DRIVE,33328,INDIV,,ROBERT,KELLNER,E,40657802.0,,IndividualOwner,2R,RIDGEWOOD QUEEN,1819,NY,STEPHEN STREET,11385,INDIV,,RICHARD,ARENARO,,40657804.0,,Agent,,,,,,,INDIV,,RICHARD,ARENARO,,40657813.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0,4049520033,4000000,4952,QUEENS,4,954261,7,32-22,3222,2018-07-30,33,32-22,2019-09-01,431677,0,137TH STREET,11354,1A,Flushing,3222,NY,137TH STREET,11354,GEN.PART,TONG BANG ENTERPRISE,,,,43167703.0,,CorporateOwner,,Flushing,3222,NY,137TH STREET,11354,GEN.PART,TONG BANG ENTERPRISE LLC,YUANRUO,YU,,43167704.0,,Agent,1A,Flushing,3222,NY,137TH STREET,11354,GEN.PART,,YUANRUO,YU,,43167705.0,,HeadOfficer,1A,Flushing,3222,NY,137TH STREET,11354,GEN.PART,,DAQING,ZHANG,,43167710.0,,Shareholder,,,,,,,GEN.PART,,YUANRUO,YU,,43167713.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0,4049520034,4000000,4952,QUEENS,4,954262,7,32-24,3224,2017-11-13,34,32-24,2018-09-01,431680,0,137TH STREET,11354,,Brooklyn,516,NY,58TH STREET,11220,CORP,ANTHONY&JAYDEN CORPORATION,,,,43168003.0,,CorporateOwner,,Brooklyn,516,NY,58TH STREET,11220,CORP,,WENFANG,CHEN,,43168004.0,,Agent,,Brooklyn,516,NY,58TH STREET,11220,CORP,,CHAO QUN,ZOU,,43168005.0,,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0,4049520035,4000000,4952,QUEENS,4,954263,7,32-26,3226,2018-08-27,35,32-26,2019-09-01,431679,0,137TH STREET,11354,,Flushing,3226,NY,137TH STREET,11354,GEN.PART,FU QIANG CORPORATION,,,,43167903.0,,CorporateOwner,,Flushing,3226,NY,137TH STREET,11354,GEN.PART,FU QIANG CORPORATION,KAI,CHEN,,43167904.0,,Agent,,Flushing,3226,NY,137TH STREET,11354,GEN.PART,,DE HUA,JIANG,,43167905.0,PRESIDENT,HeadOfficer,,Flushing,3226,NY,137TH STREET,11354,GEN.PART,,KAI,CHEN,,43167910.0,,Shareholder,,,,,,,GEN.PART,,KAI,CHEN,,43167913.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,0,4049520036,4000000,4952,QUEENS,4,954264,7,32-28,3228,2017-07-05,36,32-28,2018-09-01,431678,0,137TH STREET,11354,8FLOOR,New York,86,NY,BOWERY STREET,10013,GEN.PART,FLUSHING PARKSIDE HOME LLC,,,,43167803.0,,CorporateOwner,,New York,86,NY,BOWERY STREET,10013,GEN.PART,,XIPENG,YIN,,43167804.0,,Agent,8FLOOR,New York,86,NY,BOWERY STREET,10013,GEN.PART,,XIPENG,YIN,,43167805.0,OWNER,HeadOfficer,8FLOOR,New York,86,NY,BOWERY STREET,10013,GEN.PART,,XIAOQING,LI,,43167806.0,,Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0,4049520037,4000000,4952,QUEENS,4,954265,7,32-30,3230,2018-07-03,37,32-30,2019-09-01,431675,0,137TH STREET,11354,,Flushing,3230,NY,137TH STREET,11354,GEN.PART,FU YOU CORPORATION,,,,43167503.0,,CorporateOwner,,Flushing,3230,NY,137TH STREET,11354,GEN.PART,FU YOU CORPORATION,WENDY,CHEN,Y,43167504.0,,Agent,,Flushing,3230,NY,137TH STREET,11354,GEN.PART,,WENDY,CHEN,Y,43167505.0,,HeadOfficer,,Flushing,3230,NY,137TH STREET,11354,GEN.PART,,XIDA,ZOU,,43167510.0,,Shareholder,,,,,,,GEN.PART,,WENDY,CHEN,Y,43167513.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0,4062847502,,6284,QUEENS,4,965026,11,42-18,4218,2017-10-13,7502,42-18,2018-09-01,432070,0,BELL BOULEVARD,,,GREAT NECK,36,NY,FAIRVIEW AVENUE,11023,GEN.PART,LIN & LI LLC,,,,43207003.0,,CorporateOwner,,BAYSIDE,4218,NY,BELL BOULEVARD,11361,GEN.PART,LIN & LI LLC,MEISHUAI,LI,,43207004.0,,Agent,,BAYSIDE,4818,NY,BELL BOULEVARD,11361,GEN.PART,,MEISHUAI,LI,,43207005.0,MEMBER,HeadOfficer,,,,,,,GEN.PART,,PETER,LI,,43207013.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0,4068000015,4147271,6800,QUEENS,4,912311,8,71-57,7157,2018-08-17,15,71-57,2019-09-01,429052,24090,161ST STREET,11365,,ROSLYN,45,NY,MAIN STREET,11576,GEN.PART,FARDA LLC,,,,42905203.0,,CorporateOwner,,FRESH MEADOWS,7157,NY,161ST STREET,11365,GEN.PART,FARDA LLC,DAVID,FAYZAR,,42905204.0,,Agent,,ROSLYN,45,NY,MAIN STREET,11576,GEN.PART,,DAVID,FAYZAR,,42905205.0,MEMBER,HeadOfficer,,,,,,,GEN.PART,,DAVID,FAYZAR,,42905213.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,0,4097147501,4207776,9714,QUEENS,4,936530,8,141-29,14129,2018-08-28,7501,141-29,2019-09-01,430020,58890,PERSHING CRESCENT,11435,1STF,Brooklyn,1910,NY,EASTERN PARKWAY,11233,GEN.PART,K26 GROUP 2 LLC,,,,43002003.0,,CorporateOwner,,Brooklyn,1910,NY,EASTERN PARKWAY,11233,GEN.PART,K26 GROUP 2 LLC,MICHAEL,KHODADADIAN,,43002004.0,,Agent,1STF,Brooklyn,1910,NY,EASTERN PARKWAY,11233,GEN.PART,,MICHAEL,KHODADADIAN,,43002005.0,,HeadOfficer,1STF,Great Neck,1910,NY,EASTERN PARKWAY,11023,GEN.PART,,MICHAEL,KHODADADIAN,,43002006.0,,Officer,1FLOOR,Brooklyn,1910,NY,EASTERN PARKWAY,11233,GEN.PART,,MICHAEL,K,,43002010.0,,Shareholder,,,,,,,GEN.PART,,MICHAEL,KHODADADIAN,,43002013.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,0,4097140149,4207807,9714,QUEENS,4,953929,8,141-38,14138,2018-08-14,149,141-38,2019-09-01,432131,0,84TH ROAD,11435,,GREAT NECK,13,NY,PINE TREE DRIVEIVE,11024,GEN.PART,84 PLAZA LLC,,,,43213103.0,,CorporateOwner,135,New York,55,NY,WEST 47TH STREET,10036,GEN.PART,84 PLAZA LLC,FARHAD,AZIZZADEH,,43213104.0,,Agent,,GREAT NECK,13,NY,PINE TREE DRIVEIVE,11024,GEN.PART,,FARHAD,AZIZZADEH,,43213105.0,MANAGING MEMBER,HeadOfficer,135,NEW YORK,55,NY,WEST 47TH STREET,11036,GEN.PART,,SHAHRYAR,AZIZZADEH,,43213106.0,MANAGING MEMBER,Officer,135,NEW YORK,55,NY,WEST 47TH STREET,11036,GEN.PART,,FARHAD,AZIZZADEH,,43213110.0,,Shareholder,135,NEW YORK,55,NY,WEST 47TH STREET,11036,GEN.PART,,SHAHRYAR,AZIZZADEH,,43213111.0,,Shareholder,,,,,,,GEN.PART,,FARHAD,AZIZZADEH,,43213113.0,,SiteManager,,,,,,,,,,,,,,
233,0,4099370114,4212913,9937,QUEENS,4,956450,8,178-28,17828,2018-03-27,114,178-28,2018-09-01,432395,0,WEXFORD TERRACEACE,11432,,WHITESTONE,1240,NY,CLINTONVILLE STREET,11357,GEN.PART,"178-28 WEXFORD TERRACE, LLC",,,,43239503.0,,CorporateOwner,,WHITESTONE,1240,NY,CLINTONVILLE STREET,11357,GEN.PART,,JOSEPHINE,VALENZA,,43239504.0,,Agent,,WHITESTONE,1240,NY,CLINTONVILLE STREET,11357,GEN.PART,,JOSEPHINE,VALENZA,,43239505.0,,HeadOfficer,,,,,,,GEN.PART,,JOSEPHINE,VALENZA,,43239513.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,0,4121410007,4586007,12141,QUEENS,4,875103,12,109-29,10929,2018-08-03,7,109-25,2019-09-01,427032,64790,SUTPHIN BOULEVARD,11435,,Jamaica,10929,NY,SUTPHIN BOULEVARD,11435,GEN.PART,BRIGHT HARP FAMILY ESTATE HDFC,,,,42703203.0,,CorporateOwner,,ST. ALBANS,19511,NY,LINDEN BOULEVARD,11412,GEN.PART,"NASHER REALTY ASSOCIATES, INC.",DAVID,YOUNG,,42703204.0,,Agent,,Saint Albans,19511,NY,LINDEN BOULEVARD,11412,GEN.PART,,DAVID,YOUNG,,42703205.0,MANAGING AGENT,HeadOfficer,,,,,,,GEN.PART,,CLINTON,SHORTT,,42703213.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
